Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2016-01-04 00:00:00-05:00,48.183225505573056,48.6089973449707,47.35829150932331,48.6089973449707,53778000,0.0,0.0
2016-01-05 00:00:00-05:00,48.72431121336411,49.13234213317455,48.378371808145104,48.830753326416016,34079700,0.0,0.0
2016-01-06 00:00:00-05:00,48.18323053443954,48.25419420694583,47.58005285307266,47.94373321533203,39518900,0.0,0.0
2016-01-07 00:00:00-05:00,46.74624119996203,47.44699210718786,46.18741422728655,46.27611541748047,56564900,0.0,0.0
2016-01-08 00:00:00-05:00,46.4535273091599,47.26072042783978,46.258383988245775,46.41804885864258,48754000,0.0,0.0
2016-01-11 00:00:00-05:00,46.57770060167715,46.87928936225551,45.646324641687066,46.39142608642578,36943800,0.0,0.0
2016-01-12 00:00:00-05:00,46.799454979664134,47.10104372758534,46.17853995488499,46.817195892333984,36095500,0.0,0.0
2016-01-13 00:00:00-05:00,47.72197484595686,47.96147215518579,45.50441092761561,45.805999755859375,66883600,0.0,0.0
2016-01-14 00:00:00-05:00,46.125332951025634,47.38490772664966,45.743911657847256,47.10993194580078,52381900,0.0,0.0
2016-01-15 00:00:00-05:00,45.513279037995716,46.09871572511961,44.652863231262984,45.22943115234375,71820700,0.0,0.0
2016-01-19 00:00:00-05:00,45.66406509387163,45.84147084249053,44.40449070777052,44.84800338745117,43564500,0.0,0.0
2016-01-20 00:00:00-05:00,44.33353298595908,45.57537000869644,43.55294961784606,45.052024841308594,63273000,0.0,0.0
2016-01-21 00:00:00-05:00,45.23829986316814,45.75277627011791,44.61738134516223,44.77704620361328,40191200,0.0,0.0
2016-01-22 00:00:00-05:00,45.60197365055344,46.4180387418012,45.46891849297757,46.3825569152832,37555800,0.0,0.0
2016-01-25 00:00:00-05:00,46.07210820554992,46.701898949902954,45.81487335452956,45.939056396484375,34707700,0.0,0.0
2016-01-26 00:00:00-05:00,45.939048187756796,46.51561269148424,45.726160594064496,46.27611541748047,28900800,0.0,0.0
